Ware Type,File_Delete_archived,File_created,File_creation_time_changed,Pipe_Created,Process_Create,Registry_value_set,process-related,network-related,file-related,suspicious_path,system_executable,path_length,directory_depth,process_name_length,process_vs_parent_freq_ratio,executable_depth_diff,parent_is_system_executable,extension_similarity,file_name_entropy
good,0,0,0,0,0,0,0,0,0,1,0,78,10,11,2.591042765160839e-06,10,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,3.3680424225727164
good,0,0,0,0,0,0,0,0,0,0,0,72,7,19,2.591042765160839e-06,7,0,0,0
good,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.013626293901980852,6,0,0,3.887682187386611
ransom,0,1,0,0,0,0,1,0,0,0,1,31,3,11,0.10048063843293734,3,0,0,4.7933451941915175
ransom,0,0,0,0,0,0,0,0,1,1,0,88,8,24,0.001943282,8,0,0,3.6901165175936645
ransom,0,0,0,1,0,0,1,0,0,0,1,122,5,11,0.00057262,5,0,0,4.016283580676734
ransom,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.013626293901980852,6,0,0,4.100301648814702
good,0,0,0,0,0,0,0,0,0,1,0,71,8,6,1.0364171060643357e-05,8,0,1,0
good,0,0,0,0,0,0,0,0,0,0,1,53,5,11,1.2955213825804196e-05,5,0,0,0
good,1,0,0,0,0,0,0,0,1,0,1,124,4,12,0.000494889,4,0,0,4.481651651
ransom,1,0,0,0,0,0,0,0,1,1,0,170,5,68,0.004964438,5,0,0,4.390319531114782
ransom,1,0,0,0,0,0,0,0,1,0,1,31,3,11,0.10048063843293734,3,0,0,4.013361542757482
good,0,0,0,0,0,0,0,0,0,1,0,87,10,14,5.182085530321678e-06,10,0,0,0
good,0,0,0,0,0,0,0,0,0,0,1,173,10,21,5.182085530321678e-06,10,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,44,4,16,2.591042765160839e-06,4,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,82,12,5,8.550441125030769e-05,12,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,124,12,11,0.003332081,12,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,126,14,35,2.591042765160839e-05,14,0,0,0
ransom,0,1,0,0,0,0,1,0,0,1,0,170,5,68,0.005835028,5,0,0,4.557123404090413
good,0,0,0,0,0,0,0,0,0,1,0,120,10,11,0.003332081,10,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,113,14,8,1.0364171060643357e-05,14,0,0,0
good,0,0,0,0,0,0,0,0,0,0,1,38,3,12,0.000165827,3,0,0,0
good,0,0,0,0,0,0,0,0,0,0,1,163,8,32,2.591042765160839e-06,8,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,146,11,6,4.1456684242573426e-05,11,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,75,10,5,7.773128295482517e-06,10,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,70,4,42,0.00047157,4,0,0,2.521928094887362
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,4.198777004512549
good,0,0,0,0,0,0,0,0,0,1,0,164,12,14,5.182085530321678e-06,12,0,0,0
good,0,0,0,0,0,0,0,0,0,0,1,181,11,25,2.591042765160839e-06,11,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,113,11,33,2.591042765160839e-06,11,0,0,0
good,0,0,1,0,0,0,0,0,1,1,0,66,4,38,0.002601407,4,0,0,4.101381529092886
good,0,0,0,0,0,0,0,0,0,1,0,84,8,34,2.591042765160839e-06,8,0,0,0
good,1,0,0,0,0,0,0,0,1,0,1,124,4,12,0.000494889,4,0,0,4.344906659803884
good,0,0,0,0,0,0,0,0,0,1,0,78,10,3,5.182085530321678e-06,10,0,1,0
good,0,0,0,0,0,0,0,0,0,1,0,79,5,44,2.591042765160839e-06,5,0,0,0
ransom,1,0,0,0,0,0,0,0,1,1,0,75,8,17,0.012188265167316586,8,0,0,3.522711955680758
good,0,0,0,0,0,0,0,0,0,0,0,39,6,13,2.331938488644755e-05,6,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,113,12,14,2.591042765160839e-05,12,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,96,10,16,2.0728342121286713e-05,10,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,129,11,12,0.00022283,11,0,0,0
good,1,0,0,0,0,0,0,0,1,1,0,59,4,31,0.000792859,4,0,0,2.9477027792200907
ransom,1,0,0,0,0,0,0,0,1,0,1,89,6,18,0.013626293901980852,6,0,0,3.903701696057348
good,0,0,0,0,0,0,0,0,0,1,0,111,13,8,4.1456684242573426e-05,13,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,4.076741430173862
good,0,0,1,0,0,0,0,0,1,1,0,66,4,38,0.002601407,4,0,0,4.248495255525412
ransom,1,0,0,0,0,0,0,0,1,0,1,124,4,12,0.000494889,4,0,0,3.476409765557391
good,0,0,0,0,0,0,0,0,0,1,0,91,10,13,4.1456684242573426e-05,10,0,0,0
good,0,0,0,0,0,0,0,0,0,0,0,53,6,16,2.591042765160839e-06,6,0,0,0
ransom,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.013626293901980852,6,0,0,3.9257056310153886
good,0,0,0,0,0,0,0,0,0,1,0,77,10,7,1.5546256590965035e-05,10,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,85,11,8,6.218502636386014e-05,11,0,0,0
good,0,0,0,0,0,0,0,0,0,0,1,89,5,33,2.591042765160839e-05,5,0,0,0
good,0,0,0,0,0,0,0,0,0,0,1,40,4,10,2.591042765160839e-06,4,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,181,15,4,8.550441125030769e-05,15,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,197,18,7,5.182085530321678e-06,18,0,0,0
ransom,1,0,0,0,0,0,0,0,1,1,0,170,5,68,0.004264856,5,0,0,4.133556250195738
good,1,0,0,0,0,0,0,0,1,0,1,31,3,11,0.10048063843293734,3,0,0,4.048688113203417
good,0,0,0,1,0,0,1,0,0,0,1,123,5,11,0.00057262,5,0,0,3.826874881864638
ransom,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.013626293901980852,6,0,0,3.8787912611280673
good,0,0,0,0,0,0,0,0,0,0,1,122,7,7,2.0728342121286713e-05,7,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,184,16,8,0.00012437,16,0,0,0
good,0,0,0,0,0,0,0,0,0,0,0,61,7,12,2.591042765160839e-06,7,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,173,13,61,1.8137299356125872e-05,13,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,131,11,16,4.1456684242573426e-05,11,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,137,14,19,4.1456684242573426e-05,14,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,132,11,15,0.000134734,11,0,0,0
good,0,0,0,0,0,0,0,0,0,0,1,131,7,11,0.003332081,7,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,114,11,12,3.3683555947090904e-05,11,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,3.7454064259382482
good,0,0,0,0,0,0,0,0,0,1,0,82,4,54,0.038575445,4,0,0,1.9182958340544896
good,0,1,0,0,0,0,1,0,0,1,0,82,4,54,0.038575445,4,0,0,3.7406015629507237
good,0,0,0,0,0,0,0,0,0,1,0,119,14,10,5.182085530321678e-06,14,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,119,11,8,7.773128295482517e-06,11,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,58,7,4,4.1456684242573426e-05,7,0,1,0
good,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.013626293901980852,6,0,0,3.861618834005522
good,0,0,0,0,0,0,0,0,0,1,0,142,11,21,0.000139916,11,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,171,13,14,2.591042765160839e-06,13,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,124,11,21,1.2955213825804196e-05,11,0,0,0
good,0,0,0,0,0,0,0,0,0,0,1,167,10,19,1.5546256590965035e-05,10,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,88,10,12,5.95939835986993e-05,10,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,135,11,23,2.591042765160839e-06,11,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,86,11,14,1.5546256590965035e-05,11,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,3.973512754
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,2.522055208874201
good,0,0,0,0,0,0,0,0,0,1,0,78,8,13,1.5546256590965035e-05,8,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,74,9,2,1.2955213825804196e-05,9,0,1,0
good,0,0,0,0,0,0,0,0,0,1,0,124,13,11,1.0364171060643357e-05,13,0,0,0
ransom,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.013626293901980852,6,0,0,3.992856050160461
good,0,0,0,0,0,0,0,0,0,1,0,82,8,27,2.591042765160839e-06,8,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,79,9,8,2.591042765160839e-06,9,0,1,0
good,0,0,1,0,0,0,0,0,1,1,0,82,4,54,0.038575445,4,0,0,4.478232197
good,0,0,0,0,0,0,0,0,0,1,0,108,9,16,2.591042765160839e-06,9,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,76,8,11,5.182085530321678e-06,8,0,0,0
ransom,0,1,0,0,0,0,1,0,0,1,0,170,5,68,0.005835028,5,0,0,4.193942708
good,0,0,0,0,0,0,0,0,0,1,0,127,14,18,1.0364171060643357e-05,14,0,0,0
ransom,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.013626293901980852,6,0,0,3.9408158481689077
good,0,1,0,0,0,0,1,0,0,0,1,60,5,10,0.001368071,5,0,0,3.773557262275186
good,0,0,0,0,0,0,0,0,0,1,0,90,11,7,9.586858231095104e-05,11,0,0,0
ransom,0,1,0,0,0,0,1,0,0,0,1,31,3,11,0.10048063843293734,3,0,0,4.364210036307169
good,0,0,0,0,0,0,0,0,0,1,0,146,15,16,5.182085530321678e-06,15,0,0,0
ransom,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.013626293901980852,6,0,0,4.070656113151927
good,0,0,0,0,0,0,0,0,0,1,0,189,16,15,2.591042765160839e-06,16,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,2.9995812306460645
good,1,0,0,0,0,0,0,0,1,0,1,31,3,11,0.10048063843293734,3,0,0,3.7950885863977315
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,4.252453066090015
ransom,0,0,0,0,0,0,0,0,1,1,0,82,8,18,0.001129695,8,0,0,3.910179278883641
good,0,0,0,0,0,0,0,0,0,1,1,100,5,32,2.591042765160839e-06,5,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,4.326465890981195
good,0,0,0,0,0,0,0,0,0,1,0,179,14,5,7.773128295482517e-06,14,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,174,15,7,1.2955213825804196e-05,15,0,0,0
good,0,0,1,0,0,0,0,0,1,1,0,82,4,54,0.038575445,4,0,0,3.5032583347756456
good,0,0,0,0,0,0,0,0,0,0,0,77,9,13,2.591042765160839e-06,9,0,0,0
good,0,0,1,0,0,0,0,0,1,1,0,66,4,38,0.002601407,4,0,0,2.75
good,0,0,0,0,0,0,0,0,0,1,0,155,12,23,2.591042765160839e-06,12,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,3.8524975771041987
good,1,0,0,0,0,0,0,0,1,0,1,124,4,12,0.000494889,4,0,0,4.610916437148334
good,0,1,0,0,0,0,1,0,0,0,1,57,6,19,4.922981253805594e-05,6,0,0,2.6464393446710153
good,0,0,0,0,0,0,0,0,0,0,0,76,8,17,2.591042765160839e-06,8,0,0,0
ransom,0,1,0,0,0,0,1,0,0,1,0,170,5,68,0.005835028,5,0,0,4.151859165076697
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,3.7502926596166697
good,0,0,0,0,0,0,0,0,0,1,0,177,13,10,2.591042765160839e-06,13,0,0,0
good,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.013626293901980852,6,0,0,3.887682187
ransom,1,0,0,0,0,0,0,0,1,0,1,32,3,12,0.000551892,3,0,0,4.224874739988984
good,0,0,0,0,0,0,0,0,0,0,0,42,7,6,1.2955213825804196e-05,7,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,199,17,16,2.591042765160839e-06,17,0,0,0
good,1,0,0,0,0,0,0,0,1,0,1,31,3,11,0.10048063843293734,3,0,0,3.7034651896016464
good,0,0,0,0,0,0,0,0,0,0,0,62,6,19,2.591042765160839e-06,6,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,179,13,4,8.550441125030769e-05,13,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,3.700439718141092
good,0,0,0,0,0,0,0,0,0,1,0,170,13,13,8.032232571998601e-05,13,0,0,0
good,1,0,0,0,0,0,0,0,1,0,1,31,3,11,0.10048063843293734,3,0,0,4.211260736
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,4.113362385992581
good,0,0,0,0,0,0,0,0,0,0,0,82,7,16,2.591042765160839e-06,7,0,0,0
good,1,0,0,0,0,0,0,0,1,0,1,31,3,11,0.10048063843293734,3,0,0,3.847742678581274
good,0,0,0,0,0,0,0,0,0,1,0,106,13,10,1.2955213825804196e-05,13,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,104,11,12,2.591042765160839e-06,11,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,103,10,16,3.6274598712251744e-05,10,0,0,0
ransom,1,0,0,0,0,0,0,0,1,1,0,170,5,68,0.004264856,5,0,0,4.058813890331202
good,0,0,0,0,0,0,0,0,0,0,1,161,10,14,7.773128295482517e-06,10,0,0,0
good,0,0,0,0,0,0,0,0,0,0,0,66,8,17,2.591042765160839e-06,8,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,109,11,22,5.182085530321678e-06,11,0,0,0
good,0,0,0,0,0,0,0,0,0,0,0,37,5,9,1.5546256590965035e-05,5,0,0,0
ransom,0,1,0,0,0,0,1,0,0,1,0,86,8,17,0.012188265167316586,8,0,0,3.584962500721157
good,0,0,0,0,0,0,0,0,0,1,0,138,11,17,0.000202101,11,0,0,0
ransom,0,1,0,0,0,0,1,0,0,0,1,31,3,11,0.10048063843293734,3,0,0,4.014357827994779
good,0,0,0,0,0,0,0,0,0,1,0,106,13,11,3.109251318193007e-05,13,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,228,18,29,2.591042765160839e-06,18,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,131,14,12,5.182085530321678e-06,14,0,0,0
good,0,0,0,0,0,0,0,0,0,0,0,104,5,28,5.182085530321678e-06,5,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,82,4,54,0.038575445,4,0,0,4.192346052629154
ransom,0,1,0,0,0,0,1,0,0,0,1,31,3,11,0.10048063843293734,3,0,0,4.0347090892393815
good,0,0,0,0,0,0,0,0,0,1,0,136,9,34,2.591042765160839e-06,9,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,196,17,18,2.591042765160839e-06,17,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,68,9,6,4.1456684242573426e-05,9,0,0,0
good,0,0,0,0,0,0,0,0,0,0,0,89,10,25,5.182085530321678e-06,10,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,3.539148671903071
good,0,0,0,0,0,0,0,0,0,1,0,134,14,15,6.736711189418181e-05,14,0,0,0
ransom,0,1,0,0,0,0,1,0,0,1,0,86,8,17,0.012188265167316586,8,0,0,4.767015047988268
good,0,0,0,0,0,0,0,0,0,1,0,100,13,7,3.109251318193007e-05,13,0,0,0
ransom,1,0,0,0,0,0,0,0,1,0,1,89,6,18,0.013626293901980852,6,0,0,3.8470851333950877
good,0,0,0,0,0,0,0,0,0,1,0,136,19,11,5.182085530321678e-06,19,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,125,11,24,2.591042765160839e-06,11,0,0,0
good,0,0,0,0,0,0,0,0,0,0,1,63,5,27,5.182085530321678e-06,5,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,187,16,5,0.000155463,16,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,115,14,12,2.0728342121286713e-05,14,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,199,16,6,3.109251318193007e-05,16,0,0,0
good,0,0,0,0,0,0,0,0,1,1,0,78,8,14,0.001103784,8,0,0,3.697845823084413
good,0,0,0,0,0,0,0,0,0,1,0,111,10,25,2.591042765160839e-06,10,0,1,0
good,0,0,0,0,0,0,0,0,0,1,0,80,7,14,5.182085530321678e-05,7,0,0,0
ransom,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.013626293901980852,6,0,0,4.037089431754239
good,1,0,0,0,0,0,0,0,1,0,1,31,3,11,0.10048063843293734,3,0,0,2.5949066182439395
good,0,0,0,0,0,0,0,0,0,1,0,80,10,7,2.331938488644755e-05,10,0,0,0
good,0,0,0,0,0,0,0,0,0,0,0,78,10,16,2.591042765160839e-06,10,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,83,8,9,2.591042765160839e-06,8,0,1,0
good,0,1,0,0,0,0,1,0,0,0,1,32,3,12,0.00325435,3,0,0,4.6550455468258045
ransom,0,1,0,0,0,0,1,0,0,1,0,170,5,68,0.005835028,5,0,0,4.535273502696887
good,0,0,0,0,0,0,0,0,0,1,0,80,7,21,1.0364171060643357e-05,7,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,125,9,25,2.591042765160839e-06,9,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,3.578001151
good,0,0,0,0,0,0,0,0,1,1,0,59,7,12,0.003117024,7,0,0,4.001629167387824
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,3.6086949695628414
good,0,0,0,0,0,0,0,0,0,1,0,99,11,19,1.8137299356125872e-05,11,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,79,8,18,2.591042765160839e-06,8,0,0,0
good,0,0,0,0,0,0,0,0,0,0,0,34,4,14,5.182085530321678e-06,4,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,133,11,25,5.182085530321678e-06,11,0,0,0
good,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.013626293901980852,6,0,0,4.0940001605649305
ransom,0,1,0,0,0,0,1,0,0,1,0,75,8,17,0.012188265167316586,8,0,0,3.522711955680758
good,0,0,1,0,0,0,0,0,1,1,0,82,4,54,0.038575445,4,0,0,3.969815782
good,0,0,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,2.6635327548042547
good,0,0,0,0,0,0,0,0,0,1,0,121,10,5,2.591042765160839e-06,10,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,104,13,8,0.000152872,13,0,0,0
ransom,0,1,0,0,0,0,1,0,0,0,1,57,6,19,4.922981253805594e-05,6,0,0,3.9907054736852348
ransom,0,1,0,0,0,0,1,0,0,0,1,31,3,11,0.10048063843293734,3,0,0,4.059599126325495
good,0,0,0,0,0,0,0,0,0,0,1,147,7,31,2.591042765160839e-06,7,0,0,0
good,0,0,0,0,0,0,0,0,0,0,0,92,6,12,1.0364171060643357e-05,6,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,71,7,12,1.0364171060643357e-05,7,0,0,0
good,0,0,0,0,0,0,0,0,0,0,1,146,7,26,7.773128295482517e-06,7,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,116,13,15,4.66387697728951e-05,13,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,3.9002417706166304
good,0,0,0,0,0,0,0,0,0,1,0,83,10,7,9.586858231095104e-05,10,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,84,10,9,2.331938488644755e-05,10,0,0,0
good,0,0,0,0,0,0,0,0,0,0,0,49,6,17,5.182085530321678e-06,6,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,116,13,12,0.00144062,13,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,139,12,22,2.591042765160839e-06,12,0,0,0
good,0,0,0,0,0,0,0,0,0,1,1,121,6,62,2.591042765160839e-06,6,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,130,17,11,2.591042765160839e-06,17,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,82,10,10,2.331938488644755e-05,10,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,84,10,12,7.254919742450349e-05,10,0,0,0
ransom,1,0,0,0,0,0,0,0,1,1,1,76,4,10,4.66387697728951e-05,4,0,0,3.084962500721156
good,0,0,0,0,0,0,0,0,0,1,0,100,10,13,1.0364171060643357e-05,10,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,125,11,13,0.000147689,11,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,96,8,41,2.331938488644755e-05,8,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,240,18,22,2.331938488644755e-05,18,0,0,0
ransom,0,1,0,0,0,0,1,0,0,1,0,75,8,17,0.012188265167316586,8,0,0,4.039148671903071
good,0,0,0,0,0,0,0,0,0,1,0,115,14,12,5.182085530321678e-05,14,0,0,0
ransom,0,1,0,0,0,0,1,0,0,1,0,170,5,68,0.004264856,5,0,0,4.216255488903056
ransom,0,1,0,0,0,0,1,0,0,1,0,170,5,68,0.005835028,5,0,0,4.51494562
good,0,0,0,0,0,0,0,0,0,0,0,51,7,6,2.591042765160839e-06,7,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,82,4,54,0.038575445,4,0,0,4.023136955868885
ransom,0,1,0,0,0,0,1,0,0,0,1,31,3,11,0.10048063843293734,3,0,0,3.9675857649105275
good,0,0,0,0,0,0,0,0,0,1,0,101,12,10,2.850147041676923e-05,12,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,134,11,30,2.591042765160839e-06,11,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,91,10,24,1.2955213825804196e-05,10,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,94,11,9,1.2955213825804196e-05,11,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,242,14,60,7.773128295482517e-06,14,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,66,9,9,2.591042765160839e-05,9,0,0,0
good,0,0,0,0,0,0,0,0,1,0,1,106,4,19,0.000326471,4,0,0,2.8464393446710154
good,0,0,0,0,0,0,0,0,0,1,0,109,10,25,1.5546256590965035e-05,10,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,99,10,19,1.0364171060643357e-05,10,0,0,0
good,0,0,0,0,0,0,0,0,0,0,1,144,9,7,4.404772700773426e-05,9,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,93,10,6,1.5546256590965035e-05,10,0,1,0
good,0,0,0,0,0,0,0,0,0,1,0,101,11,19,2.591042765160839e-05,11,0,0,0
good,0,0,1,0,0,0,0,0,1,1,0,66,4,38,0.002601407,4,0,0,4.253863368422076
good,0,0,0,0,0,0,0,0,0,1,0,104,13,11,7.773128295482517e-06,13,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,226,14,43,7.773128295482517e-06,14,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,4.054538856580819
good,0,0,0,0,0,0,0,0,0,1,0,89,10,20,2.0728342121286713e-05,10,0,0,0
good,0,0,0,0,0,0,0,0,0,0,0,65,6,18,2.591042765160839e-06,6,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,105,9,15,5.182085530321678e-06,9,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,129,14,38,5.182085530321678e-05,14,0,0,0
ransom,1,0,0,0,0,0,0,0,1,0,1,31,3,11,0.10048063843293734,3,0,0,4.159592720140251
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,4.284683810317085
good,0,0,0,0,0,0,0,0,0,1,0,128,13,14,5.182085530321678e-06,13,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,105,10,22,2.591042765160839e-05,10,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,126,15,11,2.850147041676923e-05,15,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,100,8,35,2.331938488644755e-05,8,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,94,8,19,5.182085530321678e-06,8,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,60,6,14,6.477606912902098e-05,6,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,79,7,15,8.291336848514685e-05,7,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,114,15,6,1.0364171060643357e-05,15,0,0,0
good,0,0,0,0,0,0,0,0,1,1,0,59,7,12,0.003117024,7,0,0,4.121928094887363
good,0,0,0,0,0,0,0,0,0,1,0,229,18,28,2.591042765160839e-06,18,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,81,8,11,0.000772131,8,0,0,2.7219280948873625
good,0,0,1,0,0,0,0,0,1,1,0,82,4,54,0.038575445,4,0,0,3.784941827437642
good,0,0,0,0,0,0,0,0,0,1,0,126,10,20,2.591042765160839e-06,10,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,180,13,4,2.331938488644755e-05,13,0,0,0
good,0,0,0,0,0,0,0,0,0,0,0,52,6,21,2.591042765160839e-06,6,0,0,0
ransom,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.013626293901980852,6,0,0,3.8797986743185113
good,0,0,0,0,0,0,0,0,0,0,1,154,8,22,2.591042765160839e-06,8,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,112,12,17,5.182085530321678e-06,12,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,117,14,5,2.591042765160839e-06,14,0,1,0
good,0,0,0,0,0,0,0,0,0,1,1,125,7,61,2.591042765160839e-06,7,0,0,0
good,0,0,0,0,0,0,0,0,0,0,0,78,7,24,2.591042765160839e-06,7,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,84,9,18,2.0728342121286713e-05,9,0,0,0
ransom,0,1,0,0,0,0,1,0,0,0,1,31,3,11,0.10048063843293734,3,0,0,4.503689719933177
good,0,0,0,0,0,0,0,0,0,0,1,146,9,8,7.773128295482517e-06,9,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,81,10,11,0.000961277,10,0,0,0
good,0,0,1,0,0,0,0,0,1,1,0,82,4,54,0.038575445,4,0,0,3.202819531114783
good,0,0,0,0,0,0,0,0,0,0,0,84,7,26,2.591042765160839e-06,7,0,0,0
good,0,0,0,0,0,0,0,0,0,0,0,49,4,20,2.591042765160839e-06,4,0,0,0
good,0,0,0,0,0,0,0,0,0,0,0,80,9,9,1.2955213825804196e-05,9,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,79,8,21,6.736711189418181e-05,8,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,3.7229074943218805
good,0,0,0,0,0,0,0,0,0,1,0,74,10,11,2.591042765160839e-06,10,0,0,0
