Ware Type,File_Delete_archived,File_created,File_creation_time_changed,Pipe_Created,Process_Create,Registry_value_set,process-related,network-related,file-related,suspicious_path,system_executable,path_length,directory_depth,process_name_length,process_vs_parent_freq_ratio,executable_depth_diff,parent_is_system_executable,extension_similarity,file_name_entropy
good,0,0,0,0,0,0,0,0,0,1,0,119,12,9,8.550441125030769e-05,12,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,92,10,12,5.182085530321678e-06,10,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,3.8143719431796272
ransom,0,1,0,0,0,0,1,0,0,1,0,170,5,68,0.004264856,5,0,0,4.208287411323316
good,0,0,0,0,0,0,0,0,0,0,1,147,9,9,3.6274598712251744e-05,9,0,0,0
ransom,1,0,0,0,0,0,0,0,1,0,1,31,3,11,0.10048063843293734,3,0,0,3.704871924799761
good,0,0,0,0,0,0,0,0,0,1,0,131,11,16,2.591042765160839e-06,11,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,117,16,8,5.182085530321678e-06,16,0,0,0
ransom,1,0,0,0,0,0,0,0,1,0,1,31,3,11,0.10048063843293734,3,0,0,3.4104172527605208
good,0,0,0,0,0,0,0,0,0,1,0,71,9,5,2.591042765160839e-05,9,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,113,14,8,3.109251318193007e-05,14,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,114,13,8,1.0364171060643357e-05,13,0,0,0
good,0,0,0,0,0,0,0,0,0,1,1,76,6,18,0.001238518,6,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,113,7,56,2.591042765160839e-06,7,0,0,0
ransom,0,1,0,0,0,0,1,0,0,1,0,170,5,68,0.004964438,5,0,0,4.524489647
good,0,0,0,0,0,0,0,0,0,1,0,99,12,19,5.182085530321678e-06,12,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,81,11,11,1.5546256590965035e-05,11,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,101,11,10,1.8137299356125872e-05,11,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,67,8,9,4.1456684242573426e-05,8,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,98,9,19,7.773128295482517e-06,9,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,114,12,7,0.000176191,12,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,124,10,30,2.591042765160839e-06,10,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,215,17,29,2.591042765160839e-06,17,0,0,0
good,1,0,0,0,0,0,0,0,1,0,1,31,3,11,0.10048063843293734,3,0,0,3.7834651896016482
ransom,1,0,0,0,0,0,0,0,1,1,0,170,5,68,0.005835028,5,0,0,4.086125762562457
good,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.013626293901980852,6,0,0,3.948920860857204
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,3.900241770616629
good,0,0,0,0,0,0,0,0,0,1,0,91,6,55,5.182085530321678e-06,6,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,83,10,16,1.5546256590965035e-05,10,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,108,13,12,0.00144062,13,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,4.0850551027564785
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,4.164299088064471
good,0,0,0,0,0,0,0,0,0,1,0,69,8,11,1.2955213825804196e-05,8,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,107,13,15,1.0364171060643357e-05,13,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,216,17,24,2.591042765160839e-06,17,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,123,14,7,1.0364171060643357e-05,14,0,0,0
ransom,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.013626293901980852,6,0,0,4.033839103982861
good,0,0,0,0,0,0,0,0,0,1,0,113,13,16,2.0728342121286713e-05,13,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,3.9950247107799486
good,0,0,0,0,0,0,0,0,0,1,0,69,9,12,2.331938488644755e-05,9,0,0,0
good,0,0,0,0,0,0,0,0,0,0,0,79,7,20,5.182085530321678e-06,7,0,0,0
good,0,0,0,0,0,0,0,0,0,1,1,70,5,11,0.000108824,5,0,0,0
good,0,0,0,0,0,0,0,0,0,0,0,57,7,16,2.591042765160839e-06,7,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,119,13,10,8.291336848514685e-05,13,0,0,0
good,0,0,1,0,0,0,0,0,1,1,0,66,4,38,0.002601407,4,0,0,4.148394345536403
good,0,0,0,0,0,0,0,0,0,1,0,108,12,14,1.5546256590965035e-05,12,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,62,8,14,3.109251318193007e-05,8,0,0,0
good,0,0,0,0,0,0,0,0,0,0,0,56,7,7,5.182085530321678e-06,7,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,70,4,42,0.00047157,4,0,0,3.095795255000934
good,0,0,0,0,0,0,0,0,0,1,0,201,16,17,2.591042765160839e-06,16,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,135,14,23,5.182085530321678e-06,14,0,0,0
good,1,0,0,0,0,0,0,0,1,0,1,31,3,11,0.10048063843293734,3,0,0,3.748994803525096
good,0,0,0,0,0,0,0,0,0,0,1,80,6,10,7.773128295482517e-05,6,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,76,10,7,0.000176191,10,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,133,14,18,4.66387697728951e-05,14,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,3.879893823520666
good,0,0,0,0,0,0,0,0,0,1,0,110,12,10,2.591042765160839e-06,12,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,82,10,8,1.0364171060643357e-05,10,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,160,11,29,2.591042765160839e-06,11,0,0,0
good,0,0,0,0,0,0,0,0,0,0,1,47,3,21,1.2955213825804196e-05,3,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,110,14,14,5.182085530321678e-06,14,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,158,12,37,2.591042765160839e-06,12,0,0,0
good,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.013626293901980852,6,0,0,3.9540036423298552
good,0,0,0,0,0,0,0,0,0,1,0,101,10,12,5.182085530321678e-06,10,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,67,7,20,1.8137299356125872e-05,7,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,89,11,11,5.182085530321678e-06,11,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,117,14,27,1.0364171060643357e-05,14,0,0,0
good,1,0,0,0,0,0,0,0,1,0,1,31,3,11,0.10048063843293734,3,0,0,3.653756708287002
good,0,0,0,0,0,0,0,0,0,1,0,79,9,9,5.182085530321678e-06,9,0,0,0
ransom,0,1,0,0,0,0,1,0,0,0,1,31,3,11,0.10048063843293734,3,0,0,3.8774437510817346
good,1,0,0,0,0,0,0,0,1,0,1,31,3,11,0.10048063843293734,3,0,0,4.208966082694623
good,0,0,0,0,0,0,0,0,0,1,0,131,15,10,8.809545401546852e-05,15,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,122,14,9,4.1456684242573426e-05,14,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,200,18,13,1.2955213825804196e-05,18,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,70,7,3,1.0364171060643357e-05,7,0,1,0
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,3.6550455468258045
ransom,1,0,0,0,0,0,0,0,1,1,0,170,5,68,0.005835028,5,0,0,4.536670255656531
ransom,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.013626293901980852,6,0,0,3.9033823487634005
good,0,0,0,0,0,0,0,0,0,1,0,164,12,65,1.8137299356125872e-05,12,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,140,12,25,2.591042765160839e-06,12,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,87,11,9,2.0728342121286713e-05,11,0,0,0
ransom,0,1,0,0,0,0,1,0,0,0,1,31,3,11,0.10048063843293734,3,0,0,3.892864766691283
good,0,0,0,0,0,0,0,0,0,1,0,52,6,6,0.001090829,6,0,0,3.506890595608519
good,0,0,0,0,0,0,0,0,0,1,0,247,18,44,2.591042765160839e-06,18,0,0,0
good,0,0,1,0,0,0,0,0,1,1,0,66,4,38,0.002601407,4,0,0,3.893660689688186
ransom,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.013626293901980852,6,0,0,3.9487652684194585
good,0,0,0,0,0,0,0,0,0,1,0,212,17,20,2.591042765160839e-06,17,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,120,9,10,0.000163236,9,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,117,11,4,6.995815465934265e-05,11,0,1,0
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,3.5530900835303276
ransom,0,1,0,0,0,0,1,0,0,1,0,170,5,68,0.004964438,5,0,0,4.459203714894492
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,3.5697738350294785
good,0,0,0,0,0,0,0,0,0,1,0,133,14,19,5.182085530321678e-06,14,0,0,0
good,0,0,0,1,0,0,1,0,0,0,1,32,3,12,0.00325435,3,0,0,4.283381405994076
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,4.026986833359287
good,0,0,0,0,0,0,0,0,0,1,0,98,11,9,1.0364171060643357e-05,11,0,0,0
good,0,0,0,0,0,0,0,0,0,0,1,169,9,30,0.000253922,9,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,84,12,6,2.850147041676923e-05,12,0,1,0
good,0,0,0,0,0,0,0,0,0,1,0,219,12,66,2.331938488644755e-05,12,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,4.221097250057958
good,0,0,0,0,0,0,0,0,0,1,0,221,14,39,7.773128295482517e-06,14,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,70,4,42,0.00047157,4,0,0,3.1820058147602137
good,0,0,0,0,0,0,0,0,0,1,0,215,14,38,2.331938488644755e-05,14,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,66,7,13,5.182085530321678e-05,7,0,0,0
good,0,0,0,0,0,0,0,0,0,0,0,90,5,14,5.182085530321678e-06,5,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,83,10,11,5.182085530321678e-06,10,0,0,0
ransom,0,0,0,1,0,0,1,0,0,0,1,31,3,11,0.10048063843293734,3,0,0,4.1317695012795665
good,0,0,0,0,0,0,0,0,0,1,0,82,4,54,0.038575445,4,0,0,2.8464393446710154
good,0,0,0,0,0,0,0,0,0,1,0,102,11,11,1.0364171060643357e-05,11,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,3.865764637179022
good,0,0,0,0,0,0,0,0,0,1,0,105,12,13,2.591042765160839e-06,12,0,0,0
ransom,0,1,0,0,0,0,1,0,0,0,1,31,3,11,0.10048063843293734,3,0,0,4.104243668758972
ransom,1,0,0,0,0,0,0,0,1,1,0,86,8,17,0.012188265167316586,8,0,0,3.3278195311147827
good,0,0,0,0,0,0,0,0,0,1,0,101,10,16,1.2955213825804196e-05,10,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,210,17,15,2.591042765160839e-06,17,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,115,14,8,2.0728342121286713e-05,14,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,71,9,6,2.0728342121286713e-05,9,0,0,0
good,0,0,0,0,0,0,0,0,0,0,0,46,5,8,2.591042765160839e-06,5,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,59,4,31,0.000792859,4,0,0,4.001629167387824
ransom,0,1,0,0,0,0,1,0,0,1,0,170,5,68,0.005835028,5,0,0,4.544071243177282
good,0,0,0,0,0,0,0,0,0,1,0,92,11,14,1.5546256590965035e-05,11,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,3.653107168362812
good,0,0,0,0,0,0,0,0,0,1,0,103,12,10,1.0364171060643357e-05,12,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,109,10,10,2.591042765160839e-06,10,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,172,14,16,2.591042765160839e-06,14,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,211,18,13,2.591042765160839e-06,18,0,0,0
ransom,0,1,0,0,0,0,1,0,0,0,1,31,3,11,0.10048063843293734,3,0,0,4.222807530427242
good,0,0,0,0,0,0,0,0,0,1,0,222,17,28,2.591042765160839e-06,17,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,3.7024715122197476
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,4.124256907946323
good,0,0,0,0,0,0,0,0,0,1,0,90,8,22,9.845962507611188e-05,8,0,0,0
ransom,1,0,0,0,0,0,0,0,1,1,0,75,8,17,0.012188265167316586,8,0,0,3.9323022205759153
good,0,0,0,0,0,0,0,0,0,1,0,128,9,18,2.591042765160839e-06,9,0,0,0
ransom,0,0,0,1,0,0,1,0,0,0,1,57,5,14,0.001580536,5,0,0,4.652153720356113
good,0,0,0,0,0,0,0,0,0,1,0,125,17,17,4.1456684242573426e-05,17,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,104,12,12,2.591042765160839e-06,12,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,211,17,9,9.845962507611188e-05,17,0,0,0
good,0,0,0,0,0,0,0,0,0,0,1,137,7,32,1.5546256590965035e-05,7,0,0,0
ransom,1,0,0,0,0,0,0,0,1,0,1,31,3,11,0.10048063843293734,3,0,0,4.207211768
good,0,0,0,0,0,0,0,0,1,1,0,81,8,11,0.000772131,8,0,0,3.6818808028034034
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,3.7201755214643453
good,0,0,0,0,0,0,0,0,0,1,0,112,12,20,5.182085530321678e-06,12,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,112,13,13,2.331938488644755e-05,13,0,0,0
ransom,0,1,0,0,0,0,1,0,0,1,0,170,5,68,0.005835028,5,0,0,4.688721875540868
good,0,0,0,0,0,0,0,0,0,1,1,99,6,40,5.182085530321678e-06,6,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,111,12,8,2.591042765160839e-06,12,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,3.5878587982995085
good,1,0,0,0,0,0,0,0,1,0,1,124,4,12,0.000494889,4,0,0,4.223229776037643
good,0,0,0,0,0,0,0,0,0,1,0,131,14,15,7.773128295482517e-05,14,0,0,0
good,0,0,0,0,0,0,0,0,0,0,0,74,7,18,2.591042765160839e-06,7,0,0,0
ransom,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.013626293901980852,6,0,0,4.016283580676734
good,0,0,0,0,0,0,0,0,0,1,0,107,14,18,5.182085530321678e-06,14,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,120,13,19,5.182085530321678e-06,13,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,112,11,19,5.182085530321678e-06,11,0,0,0
good,0,0,1,0,0,0,0,0,1,1,0,70,4,42,0.00047157,4,0,0,3.292770194
good,0,0,0,0,0,0,0,0,0,1,0,103,11,10,2.0728342121286713e-05,11,0,0,0
good,0,0,0,0,0,0,0,0,0,1,1,110,6,52,1.0364171060643357e-05,6,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,61,6,11,3.109251318193007e-05,6,0,1,0
good,0,0,0,0,0,0,0,0,0,0,1,186,11,34,2.591042765160839e-06,11,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,83,8,14,5.182085530321678e-05,8,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,4.141621608755249
good,0,0,0,0,0,0,0,0,0,1,0,80,10,17,2.591042765160839e-06,10,0,0,0
ransom,0,0,0,0,0,0,0,1,0,0,1,60,5,10,0.001368071,5,0,0,0
good,0,0,1,0,0,0,0,0,1,1,0,82,4,54,0.038575445,4,0,0,3.7201287774331884
good,0,0,0,0,0,0,0,0,1,0,1,35,3,15,7.773128295482517e-06,3,0,0,2.8464393446710154
ransom,1,0,0,0,0,0,0,0,1,0,1,31,3,11,0.10048063843293734,3,0,0,3.824862957617356
good,0,0,0,0,0,0,0,0,0,1,1,86,6,27,1.0364171060643357e-05,6,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,3.6784391908277185
good,0,0,1,0,0,0,0,0,1,1,0,66,4,38,0.002601407,4,0,0,4.131300342505361
good,0,0,0,0,0,0,0,0,0,1,0,79,10,11,0.003332081,10,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,138,17,26,5.182085530321678e-06,17,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,119,9,49,2.591042765160839e-06,9,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,115,11,35,2.591042765160839e-06,11,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,130,10,13,2.591042765160839e-06,10,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,182,13,4,6.995815465934265e-05,13,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,68,7,19,2.591042765160839e-06,7,0,0,0
good,0,0,0,0,0,0,0,0,0,1,1,100,3,84,2.591042765160839e-06,3,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,103,11,19,2.591042765160839e-05,11,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,87,11,6,2.591042765160839e-06,11,0,0,0
good,0,0,0,0,0,0,0,0,0,0,1,180,11,21,2.591042765160839e-06,11,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,68,8,14,7.773128295482517e-06,8,0,0,0
good,0,0,1,0,0,0,0,0,1,1,0,82,4,54,0.038575445,4,0,0,3.6163485660751653
good,0,0,0,0,0,0,0,0,0,1,1,70,4,36,7.773128295482517e-06,4,0,0,0
good,0,0,0,0,0,0,0,0,0,0,1,44,3,18,2.591042765160839e-06,3,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,3.5726236638951634
good,0,0,0,0,0,0,0,0,1,1,0,75,5,25,7.254919742450349e-05,5,0,0,3.3502090290998976
good,0,0,0,0,0,0,0,0,0,1,0,74,7,27,1.2955213825804196e-05,7,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,90,10,21,1.2955213825804196e-05,10,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,178,14,3,9.586858231095104e-05,14,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,86,9,23,7.773128295482517e-06,9,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,105,12,16,2.0728342121286713e-05,12,0,0,0
ransom,0,1,0,0,0,0,1,0,0,1,0,170,5,68,0.005835028,5,0,0,4.630275354881978
good,0,0,0,0,0,0,0,0,0,1,1,74,6,15,2.591042765160839e-06,6,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,3.584012370211935
ransom,0,1,0,0,0,0,1,0,0,1,0,170,5,68,0.004964438,5,0,0,4.5443256525806985
good,0,0,0,0,0,0,0,0,0,1,0,101,12,10,6.218502636386014e-05,12,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,117,11,15,3.3683555947090904e-05,11,0,1,0
good,0,0,0,0,0,0,0,0,0,1,0,183,15,4,8.550441125030769e-05,15,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,95,11,14,5.182085530321678e-06,11,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,114,11,22,5.182085530321678e-06,11,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,102,10,11,0.003332081,10,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,128,13,16,5.182085530321678e-05,13,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,85,9,22,5.182085530321678e-06,9,0,0,0
good,0,0,0,0,0,0,0,0,0,1,1,101,6,43,2.591042765160839e-06,6,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,93,12,9,5.182085530321678e-06,12,0,0,0
ransom,0,1,0,0,0,0,1,0,0,0,1,31,3,11,0.10048063843293734,3,0,0,3.898412848364054
good,0,0,0,0,0,0,0,0,0,1,0,138,11,31,2.591042765160839e-06,11,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,160,16,18,2.591042765160839e-06,16,0,0,0
good,0,0,0,0,0,0,0,0,0,0,0,22,2,13,7.773128295482517e-06,2,0,0,0
good,1,0,0,0,0,0,0,0,1,0,1,31,3,11,0.10048063843293734,3,0,0,3.480083695187448
good,0,0,0,0,0,0,0,0,0,1,0,81,10,7,0.000111415,10,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,77,7,12,1.0364171060643357e-05,7,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,112,14,7,2.850147041676923e-05,14,0,0,0
good,0,0,0,0,0,0,0,0,0,0,1,159,7,46,2.591042765160839e-06,7,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,52,6,6,0.001090829,6,0,0,3.25
ransom,0,1,0,0,0,0,1,0,0,1,0,170,5,68,0.004264856,5,0,0,4.189116704878464
good,0,0,0,0,0,0,0,0,0,0,0,90,7,37,2.591042765160839e-06,7,0,0,0
good,0,0,1,0,0,0,0,0,1,1,0,66,4,38,0.002601407,4,0,0,4.433634982148036
good,0,0,0,0,0,0,0,0,0,1,0,108,9,12,2.591042765160839e-06,9,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,196,12,33,2.591042765160839e-06,12,0,0,0
good,0,1,0,0,0,0,1,0,0,0,1,31,3,11,0.10048063843293734,3,0,0,3.521640636343318
good,0,0,0,0,0,0,0,0,0,0,0,69,7,14,5.182085530321678e-06,7,0,0,0
good,0,0,0,0,0,0,0,0,0,0,0,92,10,28,2.591042765160839e-06,10,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,3.8208888513501895
good,1,0,0,0,0,0,0,0,1,0,1,31,3,11,0.10048063843293734,3,0,0,3.191611641751379
good,0,0,0,0,0,0,0,0,0,1,0,224,14,45,2.331938488644755e-05,14,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,92,10,12,0.001326614,10,0,0,0
good,0,0,0,0,0,0,0,0,0,0,0,83,8,22,2.591042765160839e-06,8,0,0,0
good,0,0,0,0,0,0,0,0,0,0,0,83,8,21,2.591042765160839e-06,8,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,110,11,25,1.0364171060643357e-05,11,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,82,4,54,0.038575445,4,0,0,3.6901165175936654
good,0,0,0,0,0,0,0,0,0,1,0,245,14,66,2.331938488644755e-05,14,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,119,9,20,2.591042765160839e-06,9,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,122,14,9,1.0364171060643357e-05,14,0,0,0
good,0,0,0,0,0,0,0,0,0,0,1,129,6,18,2.0728342121286713e-05,6,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,110,11,16,5.182085530321678e-06,11,0,0,0
ransom,0,1,0,0,0,0,1,0,0,0,1,31,3,11,0.10048063843293734,3,0,0,3.9993981823473788
good,0,0,1,0,0,0,0,0,1,1,0,56,7,8,0.020116856028708753,7,0,0,3.5117651857847147
ransom,1,0,0,0,0,0,0,0,1,1,0,82,8,17,0.012188265167316586,8,0,0,3.3787834934861762
good,0,0,0,0,0,0,0,0,0,0,0,44,5,16,1.0364171060643357e-05,5,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,64,7,6,4.404772700773426e-05,7,0,1,0
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,3.923231429
good,0,0,0,0,0,0,0,0,0,1,0,92,8,28,2.591042765160839e-06,8,0,0,0
ransom,1,0,0,0,0,0,0,0,1,1,0,75,8,17,0.012188265167316586,8,0,0,3.3278195311147827
good,0,0,0,0,0,0,0,0,0,1,0,88,9,11,1.8137299356125872e-05,9,0,0,0
ransom,0,1,0,0,0,0,1,0,0,0,1,31,3,11,0.10048063843293734,3,0,0,4.3837930573985116
good,0,0,0,0,0,0,0,0,0,0,0,49,8,7,1.2955213825804196e-05,8,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,211,14,36,2.0728342121286713e-05,14,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,93,11,9,5.182085530321678e-05,11,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,96,10,12,5.182085530321678e-06,10,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,235,17,35,2.591042765160839e-06,17,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,109,12,10,2.591042765160839e-06,12,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,94,11,13,1.2955213825804196e-05,11,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,123,14,33,1.0364171060643357e-05,14,0,0,0
ransom,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.013626293901980852,6,0,0,3.773301814710847
good,0,0,0,0,0,0,0,0,0,1,0,72,8,16,7.773128295482517e-06,8,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,4.068728288980288
ransom,0,1,0,0,0,0,1,0,0,0,0,6,0,6,0.000686626,0,0,1,4.153701696
ransom,0,1,0,0,0,0,1,0,0,1,0,75,8,17,0.012188265167316586,8,0,0,4.095795255000934
good,0,0,0,0,0,0,0,0,0,1,0,127,14,24,2.591042765160839e-05,14,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,77,9,14,7.773128295482517e-06,9,0,0,0
good,0,1,0,0,0,0,1,0,0,1,0,38,4,10,0.20400575211493865,4,0,0,3.235926350629032
good,0,0,1,0,0,0,0,0,1,1,0,82,4,54,0.038575445,4,0,0,1.9182958340544896
good,0,0,0,0,0,0,0,0,0,1,0,140,11,22,5.182085530321678e-06,11,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,137,11,22,2.591042765160839e-06,11,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,89,10,11,4.1456684242573426e-05,10,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,138,19,13,5.182085530321678e-06,19,0,0,0
ransom,1,0,0,0,0,0,0,0,1,1,0,86,8,17,0.012188265167316586,8,0,0,2.8453509366224368
good,0,0,0,0,0,0,0,0,0,1,0,52,6,6,0.001090829,6,0,0,3.180832987205441
good,0,0,0,0,0,0,0,0,0,1,0,78,7,19,7.773128295482517e-06,7,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,106,13,10,3.109251318193007e-05,13,0,0,0
ransom,0,0,0,1,0,0,1,0,0,0,1,89,6,18,0.013626293901980852,6,0,0,3.9277989702947855
good,0,0,0,0,0,0,0,0,0,1,0,115,14,8,0.000103642,14,0,0,0
good,0,0,0,0,0,0,0,0,0,0,0,48,6,12,2.0728342121286713e-05,6,0,0,0
good,0,0,0,0,0,0,0,0,0,1,0,107,11,23,2.591042765160839e-05,11,0,0,0
